# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.998865291385621301e-01,6.502050102287560973e-01,5.160101737360646423e-02,6.715449786030519563e-02,2.149999999999998579e-01,3.399999999999980815e-02,6.518044596366030508e-01,5.367421550261128327e-02,7.570615179527244443e-02,2.149999999999998579e-01,3.499999999999925393e-02
9.999180820263636749e-01,6.989540814504338062e-01,3.226280777932723498e-01,7.542854226185416455e-02,2.449999999999992184e-01,3.299999999999947420e-02,7.014295048386912645e-01,3.239647951980116347e-01,8.256876068334786933e-02,2.449999999999992184e-01,3.399999999999980815e-02
9.999001409852847910e-01,6.931991364904204200e-01,2.860608582690519763e-01,8.421437713269275260e-02,2.740000000000000213e-01,3.599999999999958789e-02,6.977387325460413514e-01,2.848694945860986705e-01,9.232571008601765661e-02,2.729999999999996874e-01,3.599999999999958789e-02
9.998548439136013544e-01,6.915060075645743654e-01,9.015331628062187019e-02,7.003728912210882562e-02,2.380000000000004334e-01,3.800000000000025580e-02,6.954028180359563827e-01,9.088076206529907553e-02,8.048118636253745461e-02,2.380000000000004334e-01,3.800000000000025580e-02
9.999261094282924089e-01,7.156649738098245228e-01,1.963145782952372964e-01,7.048254407582983661e-02,2.320000000000002061e-01,3.399999999999980815e-02,7.196029107900245858e-01,1.968119953283294088e-01,7.814135610961787937e-02,2.320000000000002061e-01,3.500000000000014211e-02
9.999340675736099193e-01,7.096551884221524720e-01,1.724841005802935368e-01,7.190787929767042397e-02,2.269999999999994245e-01,3.399999999999980815e-02,7.138668642980506851e-01,1.728399254339357816e-01,7.780307830802801750e-02,2.269999999999994245e-01,3.599999999999958789e-02
9.999332523108296344e-01,6.936931941849378003e-01,3.320008741301587740e-01,8.623028754371851734e-02,2.239999999999993108e-01,2.799999999999958078e-02,6.957205029348813019e-01,3.332102817456986110e-01,9.137180533341630884e-02,2.239999999999993108e-01,2.899999999999991473e-02
9.999230070086239097e-01,6.817876063490728722e-01,2.653285366081726271e-01,7.829609203169303477e-02,2.489999999999996660e-01,3.200000000000002842e-02,6.850331504174692610e-01,2.672973392841097029e-01,8.508328853324188812e-02,2.489999999999996660e-01,3.399999999999980815e-02
9.999098032814817127e-01,6.441132349166389659e-01,3.376316814777654551e-01,9.119822003901481566e-02,2.800000000000002487e-01,3.599999999999958789e-02,6.461886281504255480e-01,3.393522788824648306e-01,9.702033979205197667e-02,2.800000000000002487e-01,3.699999999999992184e-02
9.999328225899221101e-01,6.949434304985117050e-01,2.871116093277432668e-01,6.996613689778391487e-02,2.339999999999999858e-01,2.999999999999936051e-02,6.975070199930624160e-01,2.905448936326716081e-01,7.549688523510318661e-02,2.329999999999996518e-01,2.999999999999936051e-02
9.999174078438158864e-01,6.552148849247410034e-01,3.435483468445464927e-01,9.184303830076440134e-02,2.330000000000005400e-01,2.800000000000046896e-02,6.566691024176993796e-01,3.457057151700971831e-01,9.479992751244328830e-02,2.330000000000005400e-01,3.000000000000024869e-02
9.999070053163825467e-01,6.622673191957035854e-01,3.179417869165571120e-01,9.576976552298344103e-02,2.430000000000003268e-01,2.899999999999991473e-02,6.641239591634005013e-01,3.193444303318503930e-01,9.804528293885315937e-02,2.430000000000003268e-01,3.000000000000024869e-02
9.999103285434565169e-01,6.579597983685635532e-01,3.145558058206178176e-01,9.938708301379202414e-02,2.690000000000001279e-01,3.000000000000024869e-02,6.611953391673668357e-01,3.160039618235883641e-01,1.037774306096166665e-01,2.690000000000001279e-01,3.200000000000002842e-02
9.999096848646314983e-01,6.542388474551227295e-01,2.824154858082236763e-01,1.065820186482693555e-01,2.800000000000002487e-01,3.099999999999969447e-02,6.577611590580434431e-01,2.811405521632897586e-01,1.090993339114323391e-01,2.800000000000002487e-01,3.200000000000002842e-02
9.999043362830140058e-01,6.496466231564003158e-01,3.482887347734974770e-01,9.189495970070080122e-02,2.380000000000004334e-01,2.800000000000046896e-02,6.525612254914197052e-01,3.488758501512496668e-01,9.349650361483098637e-02,2.370000000000000995e-01,3.000000000000024869e-02
9.999161696169299729e-01,6.805458568512456896e-01,3.073649980352256006e-01,1.046732372213901585e-01,2.809999999999996945e-01,3.099999999999969447e-02,6.824062420778821414e-01,3.068550078933454661e-01,1.070455519600876232e-01,2.820000000000000284e-01,3.399999999999980815e-02
9.999206314809163665e-01,6.786393449229177754e-01,2.767373795090702915e-01,1.016983269598320389e-01,2.580000000000000071e-01,2.899999999999991473e-02,6.821996156201411976e-01,2.778885699783573693e-01,1.051971170066217376e-01,2.590000000000003411e-01,3.200000000000002842e-02
