# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.812576850118350791e-01,4.004706583502595230e-01,1.653614831511777405e-01,1.040506804684680348e-01,2.359999999999997655e-01,5.600000000000004974e-02,3.963613276510912220e-01,2.165272433999134161e-01,1.728689340966803600e-01,2.349999999999994316e-01,4.999999999999982236e-02
9.706341547053837226e-01,3.985362542556856735e-01,1.876218046290382135e-01,8.886456197639452936e-02,2.519999999999997797e-01,6.400000000000005684e-02,3.900894826879858224e-01,2.583173032244573397e-01,1.646075501116186779e-01,2.509999999999994458e-01,5.299999999999993605e-02
9.808026405735625897e-01,3.994357129074296298e-01,2.066169703203554753e-01,8.353623806565126098e-02,2.229999999999998650e-01,5.799999999999982947e-02,3.981158335152080174e-01,2.642308612754183939e-01,1.493632693536089684e-01,2.219999999999995310e-01,4.699999999999970868e-02
9.722022802772161132e-01,3.431632212339412735e-01,1.662302456829064246e-01,8.112647077893396508e-02,2.369999999999992113e-01,5.600000000000004974e-02,3.379840370727649757e-01,2.595986662861168859e-01,1.715527940312532584e-01,2.349999999999994316e-01,4.399999999999959499e-02
9.781238807112367928e-01,3.609039262326805275e-01,2.721592565667907415e-01,7.527219888958545935e-02,2.229999999999998650e-01,6.099999999999994316e-02,3.574240953392141540e-01,3.610312539984537605e-01,1.454307158335804429e-01,2.219999999999995310e-01,4.799999999999915445e-02
9.731613619267858173e-01,3.805948511517986410e-01,2.628766962624953796e-01,9.462938371690983452e-02,2.639999999999993463e-01,6.899999999999995026e-02,3.739843716342097779e-01,3.439507678557963688e-01,1.748344430594775678e-01,2.629999999999999005e-01,6.099999999999994316e-02
9.717778754982072664e-01,3.984795151081832465e-01,1.629853305959607923e-01,7.079583443272222110e-02,2.360000000000006537e-01,5.700000000000038369e-02,3.919091099758876817e-01,2.267205715407781264e-01,1.448813158121532441e-01,2.350000000000003197e-01,4.800000000000004263e-02
9.772610837158697272e-01,3.927444988935938075e-01,1.621729300237071680e-01,9.900040708989511773e-02,2.270000000000003126e-01,5.400000000000027001e-02,3.896791001726975789e-01,2.189997772070224058e-01,1.778129332864011314e-01,2.259999999999999787e-01,4.699999999999970868e-02
9.851485238686507051e-01,5.173572468606216779e-01,2.657376893587209410e-01,1.059208132348157250e-01,3.259999999999996234e-01,5.799999999999982947e-02,5.249246092361732341e-01,2.422596168792412741e-01,1.891790660418478098e-01,3.289999999999997371e-01,4.699999999999970868e-02
9.825944559352978169e-01,4.187811454956755775e-01,1.521381320002192783e-01,8.891237574312081671e-02,2.269999999999994245e-01,5.299999999999993605e-02,4.202911345208510396e-01,1.998290868135607634e-01,1.600406551584028225e-01,2.259999999999999787e-01,4.499999999999992895e-02
