# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.993782843041398856e-01,5.391477321432650571e-01,5.220560876486798341e-01,1.495540017045212666e-01,2.639999999999993463e-01,8.499999999999996447e-02,5.430675578994194064e-01,5.140703740497822860e-01,1.505968419127258484e-01,2.629999999999999005e-01,8.199999999999985079e-02
9.995849807335120962e-01,5.425640507881938079e-01,5.959351946925601773e-01,1.471452144391476868e-01,2.329999999999996518e-01,7.299999999999950973e-02,5.446142605700443617e-01,5.902114898633802342e-01,1.510049320997190470e-01,2.320000000000002061e-01,7.099999999999972999e-02
9.995274965035899628e-01,5.707635824375092426e-01,5.132644833875567025e-01,7.161319720567929648e-02,2.449999999999992184e-01,7.799999999999940314e-02,5.707707492073219591e-01,5.143354834998145053e-01,7.559047442368210801e-02,2.439999999999997726e-01,7.299999999999950973e-02
9.993529559228628845e-01,5.718690851382794982e-01,4.213599200928317967e-01,1.219718180011122727e-01,2.299999999999995381e-01,7.899999999999973710e-02,5.743774795377951659e-01,4.178140587948433460e-01,1.270294931071128397e-01,2.299999999999995381e-01,7.699999999999995737e-02
9.994070928172456014e-01,5.335767641196533795e-01,5.139286442080569506e-01,1.454519619109072015e-01,2.759999999999998010e-01,9.299999999999997158e-02,5.357618826529236822e-01,5.105625865759174653e-01,1.500817459094619388e-01,2.759999999999998010e-01,9.099999999999930367e-02
9.994613821975213419e-01,5.456518451928372704e-01,5.195968469167405734e-01,1.424053759619189063e-01,2.470000000000007745e-01,7.300000000000039790e-02,5.477940383007765535e-01,5.153883790667294074e-01,1.462594389845972287e-01,2.470000000000007745e-01,7.100000000000061817e-02
9.995809806526538832e-01,5.404296311054598290e-01,6.117588460155414243e-01,1.505805829071024116e-01,2.380000000000004334e-01,7.200000000000006395e-02,5.423612507745700917e-01,6.055652056697270469e-01,1.550735852864814079e-01,2.370000000000000995e-01,7.000000000000028422e-02
9.997416195719117660e-01,6.621362836147168807e-01,3.284766453298981759e-01,1.319830539284733428e-01,2.830000000000003624e-01,7.200000000000006395e-02,6.649589988793102036e-01,3.228423821078343914e-01,1.354696624353428358e-01,2.830000000000003624e-01,7.000000000000028422e-02
9.996075410157458929e-01,6.297211851406903094e-01,3.687797930655117296e-01,1.096449232088133191e-01,2.349999999999994316e-01,6.799999999999961631e-02,6.319978442730492807e-01,3.658285166810413269e-01,1.134596561994897779e-01,2.349999999999994316e-01,6.699999999999928235e-02
9.997921987594416970e-01,6.709109009216174258e-01,3.517929525817682368e-01,9.737931747604561261e-02,2.590000000000003411e-01,6.799999999999961631e-02,6.727438821014856130e-01,3.476610550840969482e-01,1.006299503785856447e-01,2.599999999999997868e-01,6.500000000000039080e-02
9.996792766202617919e-01,6.129577161903236870e-01,4.072068985056737644e-01,1.486977842386907889e-01,2.729999999999996874e-01,7.699999999999995737e-02,6.159863422131813815e-01,4.014280448159656678e-01,1.510816548585842967e-01,2.740000000000000213e-01,7.599999999999962341e-02
9.996385030633946345e-01,5.548877347437383145e-01,5.975169022685249409e-01,1.275811212322980615e-01,2.220000000000004192e-01,6.900000000000083844e-02,5.561117507097178558e-01,5.930647718514794331e-01,1.312031507857236157e-01,2.230000000000007532e-01,6.700000000000017053e-02
9.996342034888711092e-01,6.252129504408013849e-01,3.930309456218026853e-01,1.207489106747178520e-01,2.549999999999998934e-01,7.399999999999984368e-02,6.262852274709458378e-01,3.895939903933008930e-01,1.254382711700599839e-01,2.540000000000004476e-01,7.300000000000039790e-02
9.991777444518896711e-01,4.865885255395596687e-01,4.774798987555093910e-01,1.803240734579469040e-01,2.119999999999997442e-01,7.299999999999950973e-02,4.898312721163900485e-01,4.706783420173642485e-01,1.847167917755082045e-01,2.109999999999994102e-01,7.199999999999917577e-02
9.995903396931570262e-01,5.660604026485588358e-01,5.500896091541891408e-01,1.106509541567626126e-01,2.199999999999997513e-01,7.200000000000006395e-02,5.678296233461866960e-01,5.458241631322354737e-01,1.138851246454260779e-01,2.190000000000003055e-01,7.000000000000028422e-02
9.994980457069179147e-01,5.340597377326927742e-01,5.946855504886496835e-01,1.763374158541022307e-01,2.629999999999999005e-01,8.300000000000018474e-02,5.346872963769495612e-01,5.941449966495966351e-01,1.850641048492731311e-01,2.629999999999999005e-01,8.199999999999985079e-02
9.993793396790136008e-01,5.601535158515299484e-01,4.497868988880573959e-01,8.721303993225308637e-02,2.079999999999992966e-01,6.899999999999995026e-02,5.618077547410464945e-01,4.468516829217771824e-01,9.051295419674100506e-02,2.089999999999996305e-01,6.899999999999995026e-02
9.994393312319609368e-01,5.158510733491123990e-01,5.967672279779659972e-01,1.648514249071645066e-01,2.480000000000002203e-01,7.800000000000029132e-02,5.181333294797854094e-01,5.903867396115780597e-01,1.693047731629020725e-01,2.469999999999998863e-01,7.599999999999962341e-02
9.994728072799031748e-01,5.246927163583751108e-01,5.744570233640022838e-01,1.565617531873586266e-01,2.519999999999997797e-01,8.199999999999985079e-02,5.272552050694402359e-01,5.709855420509036827e-01,1.614990216623571895e-01,2.519999999999997797e-01,7.800000000000029132e-02
9.996147504050130195e-01,5.861321248147910445e-01,4.682776587891155917e-01,1.255024385951402088e-01,2.400000000000002132e-01,6.899999999999995026e-02,5.897881432069654872e-01,4.599319719443449861e-01,1.267921332509730770e-01,2.410000000000005471e-01,6.700000000000017053e-02
9.996116873328643182e-01,5.590893361813574769e-01,5.499861172382636276e-01,9.290537495561924930e-02,2.280000000000006466e-01,7.100000000000061817e-02,5.604206378432620150e-01,5.466611716962421763e-01,9.548319773875207916e-02,2.270000000000003126e-01,6.899999999999995026e-02
9.995276686969412072e-01,5.827793640756939730e-01,4.958119124242036935e-01,1.568016678125031815e-01,2.650000000000005684e-01,8.500000000000085265e-02,5.842890515003962282e-01,4.948536517456039174e-01,1.627280871427290720e-01,2.640000000000002345e-01,8.400000000000051870e-02
9.993158345414606680e-01,5.360407456050775288e-01,5.035452509120013076e-01,1.464093340334692850e-01,2.400000000000002132e-01,8.300000000000018474e-02,5.373221415915795385e-01,5.004296224242675839e-01,1.529409325124481689e-01,2.400000000000002132e-01,8.199999999999985079e-02
9.994524367621744343e-01,5.524715925664425153e-01,5.011253247435878411e-01,1.037424919950250685e-01,2.280000000000006466e-01,7.300000000000039790e-02,5.546656275792083424e-01,4.996029540733303853e-01,1.067829498762627866e-01,2.290000000000000924e-01,7.200000000000006395e-02
9.995950441574439349e-01,5.483518496703762013e-01,5.527065921355011069e-01,1.254452177875274854e-01,2.740000000000000213e-01,8.499999999999996447e-02,5.500751082672008518e-01,5.484470152451319525e-01,1.285948851500124113e-01,2.740000000000000213e-01,8.400000000000051870e-02
9.993949971883122618e-01,6.289569503294163422e-01,2.984444021057310881e-01,1.175955520914531705e-01,2.500000000000000000e-01,7.800000000000029132e-02,6.329589418152875568e-01,2.937796698218248515e-01,1.196282971910078846e-01,2.500000000000000000e-01,7.699999999999995737e-02
