# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.997471438303042746e-01,6.857564116479971661e-01,7.966970664494765764e-02,6.540699511524951382e-02,2.629999999999999005e-01,4.100000000000036948e-02,6.903135387040331139e-01,7.879803065931620387e-02,7.847451997253200584e-02,2.620000000000004547e-01,4.100000000000036948e-02
9.997903510105291547e-01,5.958831191112322623e-01,4.416709406858239373e-02,6.026218685121067370e-02,2.309999999999998721e-01,4.299999999999926104e-02,5.991356429997052313e-01,4.708987203607001293e-02,7.116473323076967505e-02,2.309999999999998721e-01,4.399999999999959499e-02
9.996395286967361127e-01,4.853404844649503169e-01,1.172385293402529310e-01,4.582640693360560957e-02,2.410000000000005471e-01,4.900000000000037659e-02,4.845800091133870557e-01,1.272577427671958139e-01,5.589286310082176856e-02,2.410000000000005471e-01,5.000000000000071054e-02
9.990844840663940518e-01,4.880774835670236289e-01,1.996685926785812526e-01,5.165245027045231585e-02,2.179999999999999716e-01,4.800000000000004263e-02,4.884184288777617677e-01,2.112245109679354027e-01,6.611325296403458562e-02,2.169999999999996376e-01,4.800000000000004263e-02
9.998711954327599294e-01,6.469730547513994345e-01,4.250298295116237274e-02,7.510061819212550394e-02,2.389999999999998792e-01,4.100000000000036948e-02,6.529377658721183808e-01,4.426281251249427479e-02,8.534653474994047251e-02,2.379999999999995453e-01,4.100000000000036948e-02
9.998429052315519483e-01,6.161051732534482683e-01,4.441895360097405931e-02,7.043575974468710421e-02,2.430000000000003268e-01,4.300000000000014921e-02,6.206458934489994528e-01,4.705752075007633289e-02,8.086690430671067409e-02,2.430000000000003268e-01,4.300000000000014921e-02
9.998158525500413507e-01,6.957561534101086576e-01,8.351617459475263461e-02,7.846072479438193081e-02,2.359999999999997655e-01,3.600000000000047606e-02,7.025412486534841072e-01,8.267961818119888562e-02,9.105139873024872821e-02,2.359999999999997655e-01,3.699999999999992184e-02
9.995680554821476660e-01,5.513996987807908701e-01,7.319246387835380563e-02,6.427027603916322940e-02,2.090000000000005187e-01,3.699999999999992184e-02,5.531035055876820650e-01,7.941022061833215295e-02,7.788734620492548943e-02,2.090000000000005187e-01,3.800000000000025580e-02
9.995710086042253195e-01,5.253200843836663969e-01,1.024733447435799139e-01,5.003416599083119337e-02,2.239999999999993108e-01,4.399999999999959499e-02,5.259340793657657498e-01,1.101311993237987369e-01,6.132559645816941518e-02,2.229999999999998650e-01,4.299999999999926104e-02
9.995076134195752804e-01,5.049655434901182405e-01,7.729814987195773868e-02,5.242144823623130084e-02,2.439999999999997726e-01,4.700000000000059686e-02,5.057525864984134811e-01,8.352070182725139513e-02,6.434624786205718483e-02,2.430000000000003268e-01,4.800000000000004263e-02
9.995379771662180612e-01,5.421559365338690650e-01,9.337192959429464756e-02,5.770250565103896001e-02,2.150000000000007461e-01,4.300000000000014921e-02,5.446065407571917261e-01,1.007777110006531363e-01,7.017641359752806174e-02,2.150000000000007461e-01,4.300000000000014921e-02
9.998618288077071314e-01,6.495112846507793414e-01,6.050614519490967597e-02,6.472385763147274484e-02,2.400000000000002132e-01,3.800000000000025580e-02,6.535547405600249382e-01,6.151144717541534579e-02,7.489816565068584120e-02,2.400000000000002132e-01,3.900000000000058975e-02
9.997866077851680355e-01,6.603520332952341754e-01,8.681115803219624505e-02,6.554130377696593124e-02,2.539999999999995595e-01,3.899999999999970157e-02,6.639801651140307959e-01,8.634183151901664299e-02,7.712646014356744351e-02,2.539999999999995595e-01,4.000000000000003553e-02
9.996049886327149636e-01,5.505192375418479500e-01,7.231398443612303828e-02,7.180257802539789791e-02,2.530000000000001137e-01,4.800000000000004263e-02,5.544931806217296977e-01,7.792582368308587082e-02,8.572299736995878106e-02,2.519999999999997797e-01,4.800000000000004263e-02
9.996018306233862560e-01,5.742233537821153089e-01,4.385877397505393016e-02,7.837864696338656123e-02,2.469999999999998863e-01,4.099999999999948130e-02,5.788302132397070698e-01,4.629915955246016734e-02,9.374736459621095530e-02,2.469999999999998863e-01,4.299999999999926104e-02
9.997391204727490432e-01,5.553471259905355950e-01,7.844115095743224575e-02,6.319147270099578773e-02,2.259999999999999787e-01,4.399999999999959499e-02,5.568338482149169932e-01,8.505502670266029686e-02,7.425403835138531805e-02,2.259999999999999787e-01,4.499999999999992895e-02
9.996385733778944127e-01,5.870635489855382527e-01,5.430715556695404900e-02,6.470103605111389433e-02,2.390000000000007674e-01,4.499999999999992895e-02,5.908436410687861740e-01,5.852769086373070528e-02,7.790725454466991551e-02,2.390000000000007674e-01,4.499999999999992895e-02
9.998018806921834534e-01,6.163132245228090111e-01,5.909008639828048498e-02,7.191232353091644991e-02,2.839999999999998082e-01,4.699999999999970868e-02,6.215379031353313044e-01,6.036531175965583612e-02,8.342226797959406692e-02,2.830000000000003624e-01,4.699999999999970868e-02
9.993780016932045651e-01,4.662038956487891128e-01,2.086486504535665643e-01,5.363600713122877034e-02,2.060000000000004050e-01,4.600000000000026290e-02,4.674187235240405136e-01,2.219629486395265361e-01,6.547008228796631635e-02,2.050000000000000711e-01,4.500000000000081712e-02
9.997338230560620653e-01,5.475639098608426902e-01,7.872804592724316763e-02,5.677225306281800943e-02,2.169999999999996376e-01,4.100000000000036948e-02,5.497883876439788597e-01,8.550620463702444940e-02,6.756080276621583003e-02,2.160000000000001918e-01,4.199999999999981526e-02
9.997473652442415704e-01,5.814271533457098240e-01,6.170240329219657538e-02,5.508701410915653462e-02,2.300000000000004263e-01,4.000000000000003553e-02,5.821057302036128922e-01,6.492428729713109470e-02,6.622217734057309069e-02,2.300000000000004263e-01,4.200000000000070344e-02
9.998133895577585584e-01,5.572095819174932574e-01,5.849881783743306890e-02,5.863244295017430024e-02,2.320000000000002061e-01,4.699999999999970868e-02,5.604802477331544130e-01,6.311516712288055275e-02,6.768569179010237857e-02,2.309999999999998721e-01,4.800000000000004263e-02
9.997712888096982331e-01,6.153600001181748214e-01,6.482210665656060189e-02,6.624499429613660284e-02,2.439999999999997726e-01,4.300000000000014921e-02,6.191701616151800147e-01,6.788300927370721771e-02,7.854530898305311926e-02,2.430000000000003268e-01,4.499999999999992895e-02
9.998808908494640768e-01,6.194121718782626962e-01,5.933311186243974550e-02,5.994523038041205815e-02,2.540000000000004476e-01,4.499999999999992895e-02,6.217690059591541862e-01,6.135216476698724525e-02,6.911447178622487364e-02,2.540000000000004476e-01,4.499999999999992895e-02
9.998865291385614640e-01,6.506195543368745726e-01,5.242189662667112032e-02,6.753718113469156514e-02,2.149999999999998579e-01,3.299999999999947420e-02,6.525607260601427040e-01,5.365023589732124953e-02,7.714167356875509252e-02,2.149999999999998579e-01,3.299999999999947420e-02
9.999180820263640079e-01,6.996622118372534116e-01,3.233673275569088346e-01,7.697570065760278579e-02,2.449999999999992184e-01,3.299999999999947420e-02,7.035675848018639877e-01,3.248338557508436697e-01,8.502843596561183992e-02,2.449999999999992184e-01,3.399999999999980815e-02
9.999001409852841249e-01,6.980074112104759365e-01,2.871717418187528792e-01,9.059630151712927404e-02,2.740000000000000213e-01,3.200000000000002842e-02,7.027712744258942656e-01,2.862652881309401542e-01,1.002768462801331001e-01,2.740000000000000213e-01,3.300000000000036238e-02
9.998548439136015764e-01,6.938055641995745093e-01,9.201923245057587464e-02,7.298561343718569516e-02,2.380000000000004334e-01,3.600000000000047606e-02,6.977431365277920738e-01,9.204310911824246932e-02,8.455925644137510244e-02,2.380000000000004334e-01,3.600000000000047606e-02
9.999261094282924089e-01,7.177954713153552602e-01,1.972168417236840887e-01,7.208416244332271905e-02,2.320000000000002061e-01,3.300000000000036238e-02,7.207766908279199525e-01,1.974986770299743954e-01,8.050456276484437013e-02,2.320000000000002061e-01,3.399999999999980815e-02
