# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.996792766202617919e-01,6.129024627456612917e-01,4.070503301840715515e-01,1.491597263696395892e-01,2.729999999999996874e-01,7.699999999999995737e-02,6.139942525004150609e-01,4.005145491431088556e-01,1.445264838940166774e-01,2.740000000000000213e-01,7.899999999999973710e-02
9.996385030633946345e-01,5.589036052760619766e-01,5.967560448817837981e-01,1.364951964182218314e-01,2.220000000000004192e-01,6.500000000000039080e-02,5.590710288537751316e-01,5.920293915642932392e-01,1.358027217757054039e-01,2.230000000000007532e-01,6.500000000000039080e-02
9.996342034888711092e-01,6.215806377369360591e-01,3.926609733062137453e-01,1.122088328746809471e-01,2.549999999999998934e-01,7.599999999999962341e-02,6.223800343674945612e-01,3.891979836826704453e-01,1.112903448355094943e-01,2.540000000000004476e-01,7.599999999999962341e-02
9.991777444518896711e-01,4.850707319677537432e-01,4.779115923287809986e-01,1.809520179889174962e-01,2.119999999999997442e-01,7.299999999999950973e-02,4.875257848366216229e-01,4.700871164395670765e-01,1.821492870465743763e-01,2.109999999999994102e-01,7.199999999999917577e-02
9.995903396931570262e-01,5.698300571862812136e-01,5.515088798145907356e-01,1.184646905835017722e-01,2.199999999999997513e-01,6.700000000000017053e-02,5.698935155066150449e-01,5.466195888993482521e-01,1.180778963550908334e-01,2.190000000000003055e-01,6.700000000000017053e-02
9.994980457069179147e-01,5.282172994056539839e-01,5.941899386874205380e-01,1.687871265374006891e-01,2.629999999999999005e-01,8.699999999999974420e-02,5.286792753287525848e-01,5.936747798626427208e-01,1.744953630199897743e-01,2.629999999999999005e-01,8.499999999999996447e-02
9.993793396790136008e-01,5.651967094188196095e-01,4.579300460043129739e-01,1.008004068909320872e-01,2.079999999999992966e-01,6.400000000000005684e-02,5.668555812109004055e-01,4.540986350059507681e-01,1.008816963645584874e-01,2.089999999999996305e-01,6.499999999999950262e-02
9.994393312319609368e-01,5.200117768305770882e-01,5.950328160652993414e-01,1.704698128974251048e-01,2.480000000000002203e-01,7.500000000000017764e-02,5.211203708003713242e-01,5.881158808761220991e-01,1.706967954014864952e-01,2.469999999999998863e-01,7.599999999999962341e-02
9.994728072799031748e-01,5.269898748574475267e-01,5.743015081221364282e-01,1.599243562318308776e-01,2.519999999999997797e-01,7.899999999999973710e-02,5.275491120860047456e-01,5.703117225937892609e-01,1.615096497985407664e-01,2.519999999999997797e-01,7.800000000000029132e-02
9.996147504050130195e-01,5.882627569551817093e-01,4.677038924197771119e-01,1.311502520382055170e-01,2.400000000000002132e-01,6.700000000000017053e-02,5.896868804814694442e-01,4.595587504299295523e-01,1.248162294314236476e-01,2.410000000000005471e-01,6.700000000000017053e-02
9.996116873328643182e-01,5.647344083219674182e-01,5.502107203031069149e-01,1.063682315671714562e-01,2.280000000000006466e-01,6.600000000000072475e-02,5.656570977668563538e-01,5.463331644547937405e-01,1.053211143364587571e-01,2.270000000000003126e-01,6.400000000000005684e-02
9.995276686969412072e-01,5.834623984147228049e-01,4.964494498904078457e-01,1.597624798763924159e-01,2.650000000000005684e-01,8.500000000000085265e-02,5.833905336230714722e-01,4.947605697248786960e-01,1.613352203381991090e-01,2.640000000000002345e-01,8.400000000000051870e-02
9.993158345414606680e-01,5.358302743633844845e-01,5.033658151335922426e-01,1.467895180703042701e-01,2.400000000000002132e-01,8.300000000000018474e-02,5.367103421364347593e-01,5.000759571603839992e-01,1.514502990157529649e-01,2.400000000000002132e-01,8.300000000000018474e-02
9.994524367621744343e-01,5.577508854550664585e-01,5.042467619246344679e-01,1.161134589778956561e-01,2.280000000000006466e-01,6.900000000000083844e-02,5.589452221388105935e-01,5.021752749909166313e-01,1.156262821513049377e-01,2.290000000000000924e-01,6.800000000000050449e-02
9.995950441574439349e-01,5.533288592960660113e-01,5.518559522768524683e-01,1.335687057649541376e-01,2.740000000000000213e-01,8.100000000000040501e-02,5.531012118346354534e-01,5.473855646566836430e-01,1.328299347772017303e-01,2.740000000000000213e-01,8.100000000000040501e-02
9.993949971883122618e-01,6.291414819118302804e-01,2.955596945010033894e-01,1.145891446619884263e-01,2.500000000000000000e-01,7.899999999999973710e-02,6.315841200923011378e-01,2.897641665119405352e-01,1.112541186589077608e-01,2.500000000000000000e-01,8.000000000000007105e-02
9.993546996813450489e-01,5.124717374713085860e-01,5.465418728331717935e-01,1.484416862114873170e-01,2.290000000000000924e-01,7.899999999999973710e-02,5.140089495992501423e-01,5.459770664236165416e-01,1.554277692909424857e-01,2.290000000000000924e-01,7.899999999999973710e-02
9.996430353036213079e-01,5.591039685333569764e-01,5.985895871974822313e-01,1.417845986925294621e-01,2.320000000000002061e-01,7.000000000000028422e-02,5.583927685867396962e-01,5.960290235131207037e-01,1.437431126508042778e-01,2.329999999999996518e-01,7.000000000000028422e-02
