# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.671047287942227122e-01,3.540979484079952444e-01,2.094745323992335539e-01,1.015310799896874255e-01,2.350000000000003197e-01,5.799999999999982947e-02,3.491307883075108753e-01,2.479231239074524140e-01,1.866646476575843649e-01,2.339999999999999858e-01,5.700000000000038369e-02
9.743635736837490402e-01,3.716161778620891698e-01,2.475181927545961058e-01,9.490902930217362532e-02,2.400000000000002132e-01,6.099999999999994316e-02,3.668489204766663403e-01,2.805878158021657409e-01,1.649831379390792607e-01,2.389999999999998792e-01,5.700000000000038369e-02
9.831787264077489485e-01,4.872459774415610623e-01,9.972659559301937093e-02,5.607836894522873900e-02,2.309999999999998721e-01,5.200000000000049027e-02,4.846863776536692314e-01,1.104430824976478792e-01,9.728342550244667430e-02,2.300000000000004263e-01,4.800000000000004263e-02
9.824825348214081266e-01,4.039767316001914299e-01,2.283296259067586487e-01,6.440728302879010492e-02,2.190000000000003055e-01,5.500000000000060396e-02,3.981482756312915705e-01,2.517105099834880955e-01,1.090855115159327926e-01,2.190000000000003055e-01,4.800000000000004263e-02
9.753014069215805160e-01,3.650581614565187594e-01,1.954676475728898133e-01,1.190808924679868930e-01,2.540000000000004476e-01,6.100000000000083134e-02,3.642698080630530355e-01,2.256961930212563749e-01,2.030599498748563714e-01,2.540000000000004476e-01,5.900000000000016342e-02
9.769386566224735891e-01,3.701733220706511229e-01,3.087754690224612797e-01,1.270277549307423093e-01,2.309999999999998721e-01,6.300000000000061107e-02,3.670591593250789875e-01,3.464804114713856964e-01,2.091463675907447861e-01,2.309999999999998721e-01,6.099999999999994316e-02
9.761258355811334164e-01,3.792448953141714929e-01,2.651212575234388469e-01,7.151645413107290961e-02,2.200000000000006395e-01,5.500000000000060396e-02,3.709408520223625993e-01,3.022242193749291594e-01,1.283317703559665734e-01,2.190000000000003055e-01,5.100000000000015632e-02
9.792143374822412927e-01,3.977849651724590374e-01,1.563253586887685675e-01,7.804555896268633441e-02,2.630000000000007887e-01,5.900000000000016342e-02,3.927535712868385764e-01,1.780261667440828088e-01,1.362952804018364994e-01,2.620000000000004547e-01,5.700000000000038369e-02
9.780899798837456860e-01,4.046492650110269929e-01,1.947041233366255952e-01,9.981402475296012600e-02,2.430000000000003268e-01,6.000000000000049738e-02,4.024710412610583710e-01,2.215653031463299671e-01,1.663744475313476689e-01,2.430000000000003268e-01,5.600000000000004974e-02
9.749220644754698073e-01,3.471727561828769071e-01,3.392212448036350803e-01,1.098344094777993496e-01,2.190000000000003055e-01,6.099999999999994316e-02,3.434282707021767966e-01,3.804642512985781377e-01,1.936896810242144384e-01,2.160000000000001918e-01,5.900000000000016342e-02
9.802034098973908538e-01,4.012245017861804652e-01,1.322781923923525282e-01,8.583896200133446508e-02,2.240000000000001990e-01,4.999999999999982236e-02,3.989894132929544535e-01,1.500725644863146191e-01,1.507417136530438406e-01,2.229999999999998650e-01,4.900000000000037659e-02
9.724936663148067151e-01,3.509434272587181325e-01,3.091823163674252140e-01,8.308877151394609972e-02,2.220000000000004192e-01,5.900000000000016342e-02,3.436935818047603952e-01,3.498258551271933303e-01,1.509073739572870942e-01,2.210000000000000853e-01,5.600000000000004974e-02
9.632881603700235162e-01,2.971304482545886194e-01,3.702632947811431152e-01,8.489932676803485512e-02,2.119999999999997442e-01,5.699999999999949551e-02,2.862479756256198216e-01,4.414909605698834616e-01,1.720352184736215762e-01,2.109999999999994102e-01,5.399999999999938183e-02
9.845510096195808636e-01,4.670859626307398704e-01,6.698284554317679440e-02,6.827216412861075723e-02,2.389999999999998792e-01,5.200000000000049027e-02,4.676506791856753775e-01,7.501447052776544222e-02,1.172771818303512958e-01,2.380000000000004334e-01,4.800000000000004263e-02
9.800971538202196687e-01,3.506266560481073880e-01,2.468139283623520808e-01,1.121291250650719162e-01,2.350000000000003197e-01,5.700000000000038369e-02,3.483748016158575433e-01,2.766319762441296071e-01,1.830912698424831397e-01,2.350000000000003197e-01,5.700000000000038369e-02
9.524292841197601334e-01,2.999198731774770921e-01,2.849048809986331476e-01,8.907347483939244415e-02,2.380000000000004334e-01,6.000000000000049738e-02,2.868239402162846563e-01,3.541910880200427880e-01,1.814386393061081515e-01,2.370000000000000995e-01,5.700000000000038369e-02
9.783606021696168442e-01,3.758288553454350311e-01,1.703789885726484932e-01,8.486221024639241384e-02,2.209999999999991971e-01,4.999999999999982236e-02,3.729054029202296672e-01,1.950501456049149041e-01,1.535280261690520065e-01,2.199999999999997513e-01,4.899999999999948841e-02
9.682745141154103230e-01,3.800647602035081007e-01,2.922115931353060914e-01,1.220118740302638116e-01,2.480000000000002203e-01,6.700000000000017053e-02,3.777108443229849621e-01,3.314377377153558402e-01,2.163081789918572528e-01,2.469999999999998863e-01,6.500000000000039080e-02
9.667879023606931188e-01,3.128988742569886461e-01,2.931683912158430938e-01,6.938554887061172682e-02,2.329999999999996518e-01,5.900000000000016342e-02,3.017794306251070369e-01,3.461042958744948717e-01,1.323466079505499771e-01,2.320000000000002061e-01,5.499999999999971578e-02
9.853256671654111454e-01,4.559868888333086789e-01,4.149965645048146051e-02,1.027969620887631552e-01,2.669999999999994600e-01,5.699999999999949551e-02,4.566919763127628706e-01,3.676464197099488240e-01,1.640974143438100608e-01,3.220000000000000639e-01,5.199999999999960210e-02
9.760831632547457559e-01,3.928039445755079906e-01,1.653784395712760147e-01,7.531620900701671562e-02,2.370000000000000995e-01,5.600000000000004974e-02,3.879049441116512176e-01,1.879876892622537321e-01,1.401870606257804852e-01,2.350000000000003197e-01,5.400000000000027001e-02
9.863754171640636281e-01,4.880163697019812563e-01,6.382429035680879659e-02,6.044653184061858642e-02,2.369999999999992113e-01,4.999999999999982236e-02,4.850757352952054235e-01,6.784400959058183023e-02,1.017438418194572536e-01,2.359999999999997655e-01,4.699999999999970868e-02
9.885469618071190956e-01,4.883083721104887753e-01,1.224647159381010986e-01,5.839418712669209449e-02,2.080000000000001847e-01,4.499999999999992895e-02,4.881637417964010961e-01,1.308353009089592844e-01,1.010024880452694701e-01,2.069999999999998508e-01,4.300000000000014921e-02
9.856276037729336803e-01,4.505796664056466172e-01,1.741430535567830562e-01,6.413043534944361246e-02,2.059999999999995168e-01,4.899999999999948841e-02,4.479688891253280625e-01,1.877816418657378139e-01,1.062641670738635330e-01,2.059999999999995168e-01,4.999999999999982236e-02
9.891080812008301582e-01,5.143680722479226919e-01,6.657122663731018797e-02,6.610558542311151253e-02,2.400000000000002132e-01,4.900000000000037659e-02,5.146068287969145505e-01,7.109621771569019089e-02,1.104778161173325529e-01,2.389999999999998792e-01,4.499999999999992895e-02
9.851279781320010365e-01,4.575327709495985440e-01,1.726378348097789284e-01,5.486186317980379368e-02,2.059999999999995168e-01,4.899999999999948841e-02,4.557420155857687116e-01,1.861805105506952052e-01,9.822466874071686393e-02,2.050000000000000711e-01,4.499999999999992895e-02
