# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.761010891534055434e-01,7.050817554197705839e-01,1.471245815832235848e-01,2.095290132368639591e-01,2.350000000000003197e-01,9.000000000000341061e-03,7.224978026696707856e-01,1.249300762332709591e-01,3.591509961631324521e-01,2.330000000000005400e-01,1.400000000000023448e-02
9.708493124352677306e-01,6.994163367531892606e-01,1.566960573048310768e-01,2.134083742143469686e-01,2.380000000000004334e-01,9.000000000000341061e-03,7.171505141313322396e-01,1.307573432650554202e-01,3.769192339553993909e-01,2.360000000000006537e-01,1.500000000000056843e-02
9.647235296179667019e-01,6.481495793690733587e-01,1.376991459777193449e-01,1.952206418260987175e-01,2.339999999999999858e-01,8.999999999999452882e-03,6.602616200868264285e-01,1.208565520016041256e-01,3.688336323974408248e-01,2.320000000000002061e-01,1.600000000000001421e-02
9.648761428623430225e-01,6.739372355277125637e-01,1.514165641312786026e-01,2.170007432336205355e-01,2.549999999999998934e-01,9.000000000000341061e-03,6.873452956599395147e-01,1.315493207768803074e-01,3.906506494325074907e-01,2.519999999999997797e-01,1.600000000000001421e-02
9.766453700814543559e-01,6.802534828201941552e-01,1.760717008928883720e-01,2.086592640572759172e-01,2.319999999999993179e-01,8.000000000000007105e-03,6.986346890269794496e-01,1.510577436307272980e-01,3.515344119278604462e-01,2.309999999999998721e-01,1.399999999999934630e-02
9.586754498731165919e-01,6.293925134303075541e-01,1.687478855244396447e-01,1.908259205097312672e-01,2.510000000000003340e-01,1.000000000000067502e-02,6.402579522977782656e-01,1.417803614282415192e-01,3.587328917059484090e-01,2.490000000000005542e-01,1.600000000000001421e-02
9.787584311002613946e-01,7.106437030846581848e-01,2.509521276353972596e-01,2.362256068565440903e-01,2.580000000000000071e-01,9.000000000000341061e-03,7.318341176801580472e-01,2.131992706189409503e-01,3.810040397706023763e-01,2.569999999999996732e-01,1.400000000000023448e-02
9.622004059891904326e-01,6.388152422910036154e-01,1.662306891188996549e-01,2.032583773702733854e-01,2.149999999999998579e-01,8.000000000000007105e-03,6.485958031142422531e-01,1.518321260083164703e-01,3.759345013098690513e-01,2.130000000000000782e-01,1.500000000000056843e-02
9.714569871680271973e-01,7.031466553886890347e-01,2.973358783279513307e-01,2.249735560883895369e-01,2.679999999999997939e-01,9.999999999999786837e-03,7.329421441638471757e-01,2.432211971818440677e-01,3.868553064621749193e-01,2.660000000000000142e-01,1.500000000000056843e-02
9.728015104847688166e-01,6.869443233740021304e-01,1.796383666567468451e-01,2.113499211853833160e-01,2.379999999999995453e-01,8.999999999999452882e-03,7.066071165012485222e-01,1.463227472052653633e-01,3.673684718394244486e-01,2.359999999999997655e-01,1.499999999999968026e-02
9.590114392473578775e-01,6.060779060250480743e-01,2.008466018648335516e-01,1.894701137843765315e-01,2.500000000000000000e-01,1.000000000000067502e-02,6.141891988508496603e-01,1.794470780250748132e-01,3.559471339541951940e-01,2.480000000000002203e-01,1.600000000000001421e-02
9.512353758711871166e-01,6.113808594086076464e-01,1.870858560828111139e-01,1.880092557030656197e-01,2.249999999999996447e-01,8.000000000000007105e-03,6.157470135000961964e-01,1.783092160004555171e-01,3.720446113112590991e-01,2.229999999999998650e-01,1.600000000000001421e-02
