# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.851297600459666404e-01,6.577342098071311538e-01,4.252079839049406895e-01,1.267898466265040547e-01,2.319999999999993179e-01,1.900000000000012790e-02,6.858382003829148754e-01,3.878246010654010645e-01,2.428276167401453300e-01,2.299999999999995381e-01,1.600000000000001421e-02
9.863444859543721854e-01,6.066337947295087352e-01,5.336894364679993785e-01,1.402704172922059622e-01,2.279999999999997584e-01,1.699999999999945999e-02,6.298651606951117810e-01,5.002929025092835991e-01,2.276350321546232458e-01,2.279999999999997584e-01,1.499999999999968026e-02
9.821317378600739056e-01,6.054628908542807331e-01,5.061805629814298824e-01,1.306364528269867153e-01,2.539999999999995595e-01,1.999999999999957367e-02,6.264501757457850983e-01,4.707167763876176081e-01,2.214018970106424455e-01,2.539999999999995595e-01,1.999999999999957367e-02
9.846957809963092778e-01,5.715974952951486943e-01,5.558745694582966079e-01,1.479474640761645754e-01,2.839999999999998082e-01,2.200000000000024158e-02,5.934164845247582587e-01,5.198087108619044994e-01,2.331539617214611615e-01,2.839999999999998082e-01,1.999999999999957367e-02
9.825755740986216180e-01,5.953563510520840651e-01,5.488045778660700647e-01,1.282533390159372733e-01,2.389999999999998792e-01,1.799999999999979394e-02,6.182509531911113410e-01,5.170620551279350163e-01,2.167517951421497335e-01,2.389999999999998792e-01,1.699999999999945999e-02
9.902039340113257815e-01,5.609236868085500927e-01,6.129099901407657480e-01,1.569796176687873190e-01,2.370000000000000995e-01,1.700000000000034817e-02,5.770273403062653461e-01,5.783542115475823753e-01,2.231939268354615757e-01,2.360000000000006537e-01,1.500000000000056843e-02
9.901952715612970524e-01,5.468410918721641201e-01,5.976343987595851281e-01,1.516797440102102268e-01,2.480000000000002203e-01,1.900000000000012790e-02,5.637672426776697554e-01,5.688009110812887181e-01,2.054842095862145779e-01,2.470000000000007745e-01,1.700000000000034817e-02
9.865355154502810642e-01,5.334648814757210200e-01,6.249409300004827861e-01,1.486752323454184344e-01,2.720000000000002416e-01,1.900000000000012790e-02,5.501152774509500132e-01,5.895115775344422770e-01,2.005935679575708008e-01,2.720000000000002416e-01,1.700000000000034817e-02
9.898167713629011377e-01,5.291489575946837220e-01,5.923427786169831455e-01,1.603137578951473463e-01,2.829999999999994742e-01,1.999999999999957367e-02,5.460946418822572035e-01,5.529952663809257762e-01,2.094919790273117866e-01,2.829999999999994742e-01,1.900000000000012790e-02
9.901032775333179492e-01,5.384991909695228118e-01,6.325577698225661738e-01,1.558447737977575187e-01,2.409999999999996589e-01,1.700000000000034817e-02,5.554804430037719731e-01,5.989183936965493116e-01,2.131428527121347338e-01,2.400000000000002132e-01,1.600000000000001421e-02
9.916114353972680373e-01,5.150742877738295755e-01,6.484314235662753667e-01,1.574366460671651202e-01,2.839999999999998082e-01,1.900000000000012790e-02,5.286113342363099044e-01,6.085849231564237627e-01,1.999042933995225091e-01,2.830000000000003624e-01,1.900000000000012790e-02
9.893635076093375558e-01,5.401618568432053902e-01,5.715526728526544309e-01,1.553630873909394305e-01,2.619999999999995666e-01,1.900000000000012790e-02,5.567723615543017646e-01,5.295508817618742592e-01,2.065429261259524030e-01,2.619999999999995666e-01,1.700000000000034817e-02
9.916081822218952846e-01,5.407323874207029535e-01,6.517007274889928814e-01,1.470133586081297516e-01,2.670000000000003482e-01,2.000000000000046185e-02,5.539183249705839085e-01,6.100153281538562844e-01,1.842128390886082767e-01,2.670000000000003482e-01,1.800000000000068212e-02
9.904575602070445628e-01,5.403326615239535391e-01,6.326905987311334245e-01,1.443642566862256282e-01,2.400000000000002132e-01,1.600000000000001421e-02,5.564601711489386426e-01,5.997293363263155319e-01,1.871765522273730054e-01,2.400000000000002132e-01,1.400000000000023448e-02
9.894799971181886811e-01,5.451649880596638464e-01,5.351235221374108786e-01,1.575630316946711740e-01,2.539999999999995595e-01,1.900000000000012790e-02,5.622213440168851717e-01,4.975698514586714416e-01,2.121307453990066705e-01,2.530000000000001137e-01,1.699999999999945999e-02
9.319947360400356873e-01,5.762925717718462293e-01,1.725750641723009793e-01,7.315870299440135893e-02,2.699999999999995737e-01,2.899999999999991473e-02,5.834504253049346278e-01,1.827470476464517490e-01,2.975378018558139104e-01,2.669999999999994600e-01,2.499999999999946709e-02
8.818215829562036090e-01,4.631804981456658088e-01,2.399503578819203453e-01,6.220165277908737411e-02,2.560000000000002274e-01,2.700000000000013500e-02,4.533577382636242992e-01,2.949325845215768904e-01,3.432852203397074864e-01,2.519999999999997797e-01,2.200000000000024158e-02
8.592844464020539252e-01,4.076238009283240094e-01,2.671632401107527088e-01,6.641196344595698409e-02,2.589999999999994529e-01,2.899999999999991473e-02,3.914336428438573434e-01,3.554882307545038644e-01,3.609724214555067867e-01,2.549999999999998934e-01,2.199999999999935341e-02
9.324190569706294340e-01,5.057474796427058328e-01,3.020430053215023003e-01,6.964929587801831079e-02,2.270000000000003126e-01,2.400000000000002132e-02,4.987855713376933564e-01,3.421225619054164002e-01,2.897123562974007194e-01,2.229999999999998650e-01,1.999999999999957367e-02
9.341868196471909691e-01,5.410350030705861624e-01,1.605153406165372998e-01,8.103661632668836268e-02,2.740000000000000213e-01,2.799999999999958078e-02,5.439531325879676249e-01,1.664715873585637940e-01,3.147377607170567249e-01,2.699999999999995737e-01,2.199999999999935341e-02
9.737194160789535147e-01,6.683853818048921536e-01,3.990770427428288469e-01,1.094935659462062949e-01,2.590000000000003411e-01,2.200000000000024158e-02,6.979957408702750499e-01,3.467183543980009164e-01,2.659011441771489959e-01,2.580000000000000071e-01,1.900000000000012790e-02
9.719881020617878731e-01,6.683527362269046090e-01,1.629785799333902385e-01,9.876345405687096679e-02,2.510000000000003340e-01,2.300000000000057554e-02,6.887427371497639728e-01,1.437628789451369238e-01,2.974338173923345985e-01,2.490000000000005542e-01,1.900000000000012790e-02
9.682102141260063854e-01,6.504259630577282625e-01,1.592224398001681196e-01,9.161870702743954431e-02,2.360000000000006537e-01,2.300000000000057554e-02,6.688542711595695245e-01,1.477301026275830986e-01,3.019443658228113669e-01,2.340000000000008740e-01,1.800000000000068212e-02
9.756442261816273831e-01,6.547917649295971199e-01,3.682722615898236240e-01,1.108577397439980683e-01,2.569999999999996732e-01,2.099999999999990763e-02,6.816782184079971385e-01,3.231733257340441701e-01,2.597790085971526386e-01,2.549999999999998934e-01,1.899999999999923972e-02
9.482938239576680362e-01,6.030634891236582584e-01,1.657063151628309916e-01,7.810675289578251912e-02,2.280000000000006466e-01,2.300000000000057554e-02,6.115182813010565654e-01,1.593759221831369532e-01,2.818159643543202697e-01,2.240000000000001990e-01,1.900000000000012790e-02
9.839703587478982882e-01,6.356290411967776555e-01,4.867578445055003034e-01,1.342643085584596108e-01,2.510000000000003340e-01,2.099999999999990763e-02,6.618172681774067145e-01,4.457222217963138222e-01,2.370906482690009198e-01,2.510000000000003340e-01,1.799999999999979394e-02
