1.000000000000000021e-03	6.712604999999999933e+00	-3.163910000000000444e+00	9.619089999999999918e+01	1.134710000000000036e+03
2.000000000000000042e-03	6.698439999999999728e+00	-2.461059999999999803e+00	9.257175000000000864e+01	1.133945000000000164e+03
3.000000000000000062e-03	6.702080000000000481e+00	3.397425000000000139e+00	9.442269999999999186e+01	1.134109999999999900e+03
4.000000000000000083e-03	6.691010000000000346e+00	6.253425000000000011e+00	9.241519999999999868e+01	1.133559999999999945e+03
5.000000000000000104e-03	6.668100000000000804e+00	5.487214999999999954e+00	8.770580000000001064e+01	1.132404999999999973e+03
6.000000000000000125e-03	6.662230000000000096e+00	4.423524999999999707e+00	8.696285000000000309e+01	1.132110000000000127e+03
7.000000000000000146e-03	6.673890000000000100e+00	2.704524999999999846e+00	8.963814999999999600e+01	1.132710000000000036e+03
8.000000000000000167e-03	6.665665000000000617e+00	-3.580455500000000235e+00	8.702815000000001078e+01	1.132320000000000164e+03
9.000000000000001055e-03	6.630694999999999339e+00	-1.196715999999999980e+01	7.861539999999999395e+01	1.130534999999999854e+03
1.000000000000000194e-02	6.612619999999999720e+00	-1.406245000000000012e+01	7.516679999999999495e+01	1.129575000000000045e+03
1.099999999999999936e-02	6.635955000000000048e+00	-7.718069999999999986e+00	8.147470000000001278e+01	1.130724999999999909e+03
1.200000000000000025e-02	6.670709999999999695e+00	5.284749999999998060e-01	8.945714999999999861e+01	1.132494999999999891e+03
1.300000000000000114e-02	6.684585000000000221e+00	5.719915000000000305e+00	9.183559999999999945e+01	1.133220000000000027e+03
1.400000000000000203e-02	6.683114999999999917e+00	9.509235000000000326e+00	9.085535000000000139e+01	1.133150000000000091e+03
1.499999999999999944e-02	6.686180000000000234e+00	1.491509999999999891e+01	9.148834999999999695e+01	1.133299999999999955e+03
1.600000000000000033e-02	6.694465000000000110e+00	2.101395000000000124e+01	9.352850000000000819e+01	1.133715000000000146e+03
1.700000000000000122e-02	6.691905000000000214e+00	2.405035000000000167e+01	9.294540000000000646e+01	1.133605000000000018e+03
1.800000000000000211e-02	6.666529999999999845e+00	2.130014999999999858e+01	8.708564999999998690e+01	1.132340000000000146e+03
1.900000000000000300e-02	6.620015000000000427e+00	1.297996999999999979e+01	7.663949999999999818e+01	1.129985000000000127e+03
2.000000000000000042e-02	6.564680000000000071e+00	1.843345000000000233e+00	6.464764999999999873e+01	1.127164999999999964e+03
2.100000000000000130e-02	6.518805000000000405e+00	-8.016684999999998951e+00	5.527655000000000030e+01	1.124804999999999836e+03
2.200000000000000219e-02	6.501559999999999562e+00	-1.263250000000000028e+01	5.264570000000000505e+01	1.123894999999999982e+03
2.299999999999999961e-02	6.524810000000000443e+00	-9.872844999999999871e+00	5.898780000000000001e+01	1.125049999999999955e+03
2.400000000000000050e-02	6.585195000000000576e+00	-5.828500000000005343e-01	7.299904999999999688e+01	1.128110000000000127e+03
2.500000000000000139e-02	6.664189999999999614e+00	1.190593344999999914e+01	9.015080000000000382e+01	1.132140000000000100e+03
2.600000000000000228e-02	6.737540000000000084e+00	2.365494999999999948e+01	1.051009499999999974e+02	1.135894999999999982e+03
2.700000000000000316e-02	6.786789999999999878e+00	3.189719999999999800e+01	1.142555000000000121e+02	1.138429999999999836e+03
2.800000000000000058e-02	6.804909999999999570e+00	3.561195000000000022e+01	1.166905000000000001e+02	1.139375000000000000e+03
2.900000000000000147e-02	6.794794999999999696e+00	3.507094999999999629e+01	1.134639999999999986e+02	1.138880000000000109e+03
3.000000000000000236e-02	6.764575000000000671e+00	3.115505000000000280e+01	1.064685000000000059e+02	1.137355000000000018e+03
3.099999999999999978e-02	6.723564999999999792e+00	2.493805000000000049e+01	9.762115000000000009e+01	1.135269999999999982e+03
3.200000000000000067e-02	6.679764999999999731e+00	1.755245000000000033e+01	8.846880000000000166e+01	1.133035000000000082e+03
3.300000000000000155e-02	6.638854999999999507e+00	1.015427999999999997e+01	8.008809999999999718e+01	1.130945000000000164e+03
3.400000000000000244e-02	6.604424999999999990e+00	3.845197500000000268e+00	7.316675000000000750e+01	1.129174999999999955e+03
3.500000000000000333e-02	6.578669999999999796e+00	-4.701800000000000423e-01	6.815305000000000746e+01	1.127849999999999909e+03
3.600000000000000422e-02	6.563055000000000305e+00	-2.232699000000000211e+00	6.534459999999999980e+01	1.127035000000000082e+03
3.700000000000000511e-02	6.558324999999999960e+00	-1.318684999999999885e+00	6.487539999999999907e+01	1.126775000000000091e+03
3.799999999999999906e-02	6.564320000000000377e+00	1.967602500000000143e+00	6.665404999999999802e+01	1.127070000000000164e+03
3.899999999999999994e-02	6.579720000000000013e+00	6.999765000000000015e+00	7.032914999999999850e+01	1.127849999999999909e+03
4.000000000000000083e-02	6.602100000000000080e+00	1.299216999999999977e+01	7.532245000000000346e+01	1.128994999999999891e+03
4.100000000000000172e-02	6.628265000000000740e+00	1.915909999999999869e+01	8.092810000000000059e+01	1.130329999999999927e+03
4.200000000000000261e-02	6.654880000000000351e+00	2.482634999999999792e+01	8.644890000000000896e+01	1.131694999999999936e+03
