1.000000000000000021e-03	4.864815000000000111e-01	5.964924999999998700e-01	1.094885000000000019e+02	7.596915000000000191e+02
2.000000000000000042e-03	4.857664999999999900e-01	-3.601404999999999745e+00	1.059600000000000080e+02	7.594420000000000073e+02
3.000000000000000062e-03	4.840034999999999754e-01	-8.349614199999999542e+00	9.965049999999999386e+01	7.586530000000000200e+02
4.000000000000000083e-03	4.819160000000000110e-01	-1.192569500000000104e+01	9.405689999999999884e+01	7.574980000000000473e+02
5.000000000000000104e-03	4.799025000000000096e-01	-1.403026499999999999e+01	9.023170000000000357e+01	7.562125000000000909e+02
6.000000000000000125e-03	4.781959999999999544e-01	-1.484943499999999972e+01	8.822169999999999845e+01	7.549919999999999618e+02
7.000000000000000146e-03	4.768900000000000361e-01	-1.474830000000000041e+01	8.765155000000000030e+01	7.539594999999999345e+02
8.000000000000000167e-03	4.759624999999999551e-01	-1.411214999999999975e+01	8.798775000000000546e+01	7.531580000000000155e+02
9.000000000000001055e-03	4.753275000000000139e-01	-1.323065000000000069e+01	8.873494999999999777e+01	7.525750000000000455e+02
1.000000000000000194e-02	4.748894999999999644e-01	-1.224820000000000064e+01	8.956295000000000073e+01	7.521680000000000064e+02
1.099999999999999936e-02	4.745774999999999855e-01	-1.118554999999999922e+01	9.033205000000000950e+01	7.518910000000000764e+02
1.200000000000000025e-02	4.743574999999999875e-01	-9.994424999999999670e+00	9.104509999999999081e+01	7.517094999999999345e+02
1.300000000000000114e-02	4.742215000000000180e-01	-8.609304999999999097e+00	9.177684999999999604e+01	7.516045000000000300e+02
1.400000000000000203e-02	4.741834999999999800e-01	-6.980450000000000266e+00	9.261609999999998877e+01	7.515729999999999791e+02
1.499999999999999944e-02	4.742620000000000169e-01	-5.090465000000000018e+00	9.362970000000001392e+01	7.516179999999999382e+02
1.600000000000000033e-02	4.744730000000000336e-01	-2.958734999999999893e+00	9.484425000000000239e+01	7.517459999999999809e+02
1.700000000000000122e-02	4.748234999999999539e-01	-6.378900000000000681e-01	9.624260000000001014e+01	7.519605000000000246e+02
1.800000000000000211e-02	4.753065000000000206e-01	1.794770000000000199e+00	9.776994999999999436e+01	7.522570000000000618e+02
1.900000000000000300e-02	4.759029999999999649e-01	4.248495000000000132e+00	9.934569999999999368e+01	7.526265000000000782e+02
2.000000000000000042e-02	4.765810000000000324e-01	6.630634999999999835e+00	1.008766999999999996e+02	7.530515000000000327e+02
2.100000000000000130e-02	4.773040000000000060e-01	8.856975000000000264e+00	1.022728999999999928e+02	7.535095000000000027e+02
2.200000000000000219e-02	4.780305000000000248e-01	1.085936999999999841e+01	1.034578999999999951e+02	7.539764999999999873e+02
2.299999999999999961e-02	4.787230000000000096e-01	1.259049999999999869e+01	1.043776000000000010e+02	7.544269999999999072e+02
2.400000000000000050e-02	4.793474999999999819e-01	1.402509999999999835e+01	1.050030000000000001e+02	7.548399999999999181e+02
2.500000000000000139e-02	4.798800000000000288e-01	1.515869999999999962e+01	1.053315000000000055e+02	7.551980000000000928e+02
2.600000000000000228e-02	4.803030000000000355e-01	1.600420000000000087e+01	1.053824999999999932e+02	7.554869999999999663e+02
2.700000000000000316e-02	4.806099999999999817e-01	1.658749999999999858e+01	1.051899999999999977e+02	7.557015000000000100e+02
2.800000000000000058e-02	4.808025000000000215e-01	1.694265000000000043e+01	1.048010000000000019e+02	7.558400000000000318e+02
2.900000000000000147e-02	4.808869999999999534e-01	1.710795000000000243e+01	1.042639999999999958e+02	7.559065000000000509e+02
3.000000000000000236e-02	4.808744999999999825e-01	1.712239999999999895e+01	1.036255000000000024e+02	7.559065000000000509e+02
3.099999999999999978e-02	4.807799999999999851e-01	1.702384999999999948e+01	1.029300000000000068e+02	7.558500000000000227e+02
3.200000000000000067e-02	4.806190000000000184e-01	1.684684999999999988e+01	1.022137500000000045e+02	7.557459999999999809e+02
3.300000000000000155e-02	4.804059999999999997e-01	1.662279999999999802e+01	1.015062000000000069e+02	7.556054999999998927e+02
3.400000000000000244e-02	4.801560000000000272e-01	1.637924999999999898e+01	1.008299499999999966e+02	7.554379999999999882e+02
3.500000000000000333e-02	4.798815000000000164e-01	1.614020000000000010e+01	1.002021000000000015e+02	7.552529999999999291e+02
3.600000000000000422e-02	4.795944999999999792e-01	1.592614999999999981e+01	9.963615000000000066e+01	7.550579999999999927e+02
3.700000000000000511e-02	4.793065000000000242e-01	1.575419999999999909e+01	9.914154999999999518e+01	7.548605000000000018e+02
3.799999999999999906e-02	4.790254999999999930e-01	1.563809999999999967e+01	9.872534999999999172e+01	7.546669999999999163e+02
3.899999999999999994e-02	4.787584999999999757e-01	1.558840000000000003e+01	9.839275000000000659e+01	7.544829999999999472e+02
4.000000000000000083e-02	4.785135000000000360e-01	1.561204999999999998e+01	9.814699999999999136e+01	7.543120000000000118e+02
4.100000000000000172e-02	4.782954999999999846e-01	1.571269999999999989e+01	9.799009999999999820e+01	7.541585000000000036e+02
4.200000000000000261e-02	4.781085000000000473e-01	1.589075000000000060e+01	9.792069999999999652e+01	7.540254999999999654e+02
4.300000000000000350e-02	4.779555000000000331e-01	1.614325000000000188e+01	9.793750000000000000e+01	7.539155000000000655e+02
4.400000000000000439e-02	4.778400000000000425e-01	1.646480000000000032e+01	9.803584999999999638e+01	7.538295000000000528e+02
4.499999999999999833e-02	4.777615000000000056e-01	1.684730000000000061e+01	9.821054999999999779e+01	7.537699999999999818e+02
4.599999999999999922e-02	4.777215000000000211e-01	1.728109999999999857e+01	9.845395000000000607e+01	7.537369999999999663e+02
4.700000000000000011e-02	4.777179999999999760e-01	1.775520000000000209e+01	9.875809999999999889e+01	7.537300000000000182e+02
4.800000000000000100e-02	4.777514999999999956e-01	1.825795000000000101e+01	9.911345000000000027e+01	7.537495000000000118e+02
4.900000000000000189e-02	4.778185000000000349e-01	1.877779999999999916e+01	9.951179999999999382e+01	7.537940000000000964e+02
5.000000000000000278e-02	4.779164999999999663e-01	1.930349999999999966e+01	9.994379999999999598e+01	7.538620000000000800e+02
5.100000000000000366e-02	4.780440000000000245e-01	1.982460000000000022e+01	1.004009499999999946e+02	7.539524999999999864e+02
5.200000000000000455e-02	4.781969999999999832e-01	2.033180000000000121e+01	1.008757500000000107e+02	7.540634999999999764e+02
5.300000000000000544e-02	4.783729999999999927e-01	2.081680000000000064e+01	1.013610000000000042e+02	7.541935000000000855e+02
5.399999999999999939e-02	4.785690000000000222e-01	2.127270000000000039e+01	1.018515999999999906e+02	7.543405000000000200e+02
5.500000000000000028e-02	4.787819999999999854e-01	2.169385000000000119e+01	1.023414500000000089e+02	7.545025000000000546e+02
5.600000000000000117e-02	4.790105000000000057e-01	2.207585000000000264e+01	1.028271499999999889e+02	7.546775000000000091e+02
5.700000000000000205e-02	4.792509999999999826e-01	2.241514999999999702e+01	1.033045999999999935e+02	7.548635000000000446e+02
5.800000000000000294e-02	4.795015000000000249e-01	2.270949999999999847e+01	1.037704999999999984e+02	7.550595000000000709e+02
5.900000000000000383e-02	4.797599999999999643e-01	2.295734999999999815e+01	1.042224999999999966e+02	7.552635000000000218e+02
6.000000000000000472e-02	4.800240000000000062e-01	2.315804999999999936e+01	1.046585000000000036e+02	7.554739999999999327e+02
6.099999999999999867e-02	4.802920000000000522e-01	2.331159999999999854e+01	1.050775000000000006e+02	7.556884999999999764e+02
6.199999999999999956e-02	4.805625000000000036e-01	2.341864999999999952e+01	1.054759999999999991e+02	7.559070000000000391e+02
6.300000000000000044e-02	4.808335000000000248e-01	2.348039999999999949e+01	1.058545000000000016e+02	7.561264999999999645e+02
6.400000000000000133e-02	4.811029999999999474e-01	2.349849999999999994e+01	1.062120000000000033e+02	7.563469999999999800e+02
6.500000000000000222e-02	4.813699999999999646e-01	2.347510000000000119e+01	1.065484999999999900e+02	7.565665000000000191e+02
6.600000000000000311e-02	4.816335000000000477e-01	2.341244999999999976e+01	1.068629999999999995e+02	7.567839999999999918e+02
6.700000000000000400e-02	4.818919999999999870e-01	2.331329999999999814e+01	1.071555000000000035e+02	7.569984999999999218e+02
6.800000000000000488e-02	4.821444999999999759e-01	2.318035000000000068e+01	1.074269999999999925e+02	7.572084999999999582e+02
6.900000000000000577e-02	4.823910000000000142e-01	2.301664999999999850e+01	1.076779999999999973e+02	7.574139999999999873e+02
7.000000000000000666e-02	4.826289999999999747e-01	2.282509999999999906e+01	1.079080000000000013e+02	7.576140000000000327e+02
7.100000000000000755e-02	4.828594999999999970e-01	2.260859999999999914e+01	1.081189999999999998e+02	7.578075000000000045e+02
7.200000000000000844e-02	4.830814999999999970e-01	2.237000000000000099e+01	1.083119999999999976e+02	7.579945000000000164e+02
7.300000000000000933e-02	4.832944999999999602e-01	2.211220000000000141e+01	1.084865000000000066e+02	7.581734999999999900e+02
7.399999999999999634e-02	4.834980000000000389e-01	2.183790000000000120e+01	1.086444999999999936e+02	7.583455000000000155e+02
7.499999999999999722e-02	4.836920000000000108e-01	2.154964999999999975e+01	1.087860000000000014e+02	7.585095000000000027e+02
7.599999999999999811e-02	4.838755000000000139e-01	2.125000000000000000e+01	1.089129999999999967e+02	7.586654999999999518e+02
7.699999999999999900e-02	4.840500000000000358e-01	2.094149999999999778e+01	1.090259999999999962e+02	7.588129999999999882e+02
7.799999999999999989e-02	4.842144999999999921e-01	2.062644999999999840e+01	1.091264999999999930e+02	7.589525000000001000e+02
7.900000000000000078e-02	4.843695000000000084e-01	2.030729999999999791e+01	1.092150000000000034e+02	7.590834999999999582e+02
8.000000000000000167e-02	4.845144999999999591e-01	1.998635000000000161e+01	1.092940000000000111e+02	7.592069999999999936e+02
8.100000000000000255e-02	4.846504999999999841e-01	1.966600000000000037e+01	1.093649999999999949e+02	7.593220000000000027e+02
8.200000000000000344e-02	4.847779999999999867e-01	1.934859999999999758e+01	1.094294999999999902e+02	7.594300000000000637e+02
8.300000000000000433e-02	4.848970000000000224e-01	1.903649999999999665e+01	1.094894999999999925e+02	7.595309999999999491e+02
8.400000000000000522e-02	4.850094999999999823e-01	1.873215000000000074e+01	1.095469999999999970e+02	7.596259999999999764e+02
8.500000000000000611e-02	4.851150000000000184e-01	1.843785000000000096e+01	1.096045000000000016e+02	7.597155000000000200e+02
8.600000000000000699e-02	4.852150000000000074e-01	1.815605000000000047e+01	1.096645000000000039e+02	7.597999999999999545e+02
8.700000000000000788e-02	4.853105000000000335e-01	1.788905000000000101e+01	1.097305000000000064e+02	7.598799999999999955e+02
8.800000000000000877e-02	4.854034999999999878e-01	1.763915000000000077e+01	1.098040000000000020e+02	7.599580000000000837e+02
